title,text,summary,url,published_at,category,source
Новосибирский племзавод «Ирмень» прокомментировал сообщения о карантине,"Племзавод «Ирмень» ввел предупредительные меры из-за заболеваний крупного рогатого скота в Новосибирской области, однако карантин на предприятии не вводился. Об этом «Интерфаксу» сообщил председатель хозяйства Олег Бугаков.","Племзавод «Ирмень» ввел предупредительные меры из-за заболеваний крупного рогатого скота в Новосибирской области, однако карантин на предприятии не вводился. Об этом «Интерфаксу» сообщил председатель хозяйства Олег Бугаков.",https://www.kommersant.ru/doc/8513958,2026-03-17 09:49:43,Бизнес,parsed_rss:kommersant
Внебиржевой курс доллара превысил 82 рубля впервые с октября,"Расчетный курс доллара, на который ориентируются покупатели внебиржевого рынка, поднялся выше 82 руб. Согласно данным Investing.com, в последний раз такая стоимость американской валюты фиксировалась 7 октября 2025 года.","Расчетный курс доллара, на который ориентируются покупатели внебиржевого рынка, поднялся выше 82 руб. Согласно данным Investing.com, в последний раз такая стоимость американской валюты фиксировалась 7 октября 2025 года.",https://www.kommersant.ru/doc/8513965,2026-03-17 09:47:19,Бизнес,parsed_rss:kommersant
Российская армия взяла населенные пункты Сопычь и Каленики,Подразделения Вооруженных сил России установили контроль над двумя населенными пунктами в зоне СВО. Об этом сообщили в Минобороны РФ.,Подразделения Вооруженных сил России установили контроль над двумя населенными пунктами в зоне СВО. Об этом сообщили в Минобороны РФ.,https://www.kommersant.ru/doc/8513976,2026-03-17 09:38:31,Политика,parsed_rss:kommersant
Минобороны Израиля заявило о гибели главы службы безопасности Ирана Лариджани,ЦАХАЛ нанес удар по секретарю Высшего совета национальной безопасности Ирана Али Лариджани. Об этом заявили Reuters четыре израильских чиновника.,ЦАХАЛ нанес удар по секретарю Высшего совета национальной безопасности Ирана Али Лариджани. Об этом заявили Reuters четыре израильских чиновника.,https://www.kommersant.ru/doc/8513975,2026-03-17 09:38:24,Мир,parsed_rss:kommersant
ЦАХАЛ заявил о ликвидации командира иранского ополчения «Басидж»,Армия обороны Израиля (ЦАХАЛ) заявила о ликвидации командира иранского полувоенного ополчения «Басидж» Голамреза Сулеймани. Об этом сообщила пресс-служба ЦАХАЛ в Telegram-канале.,Армия обороны Израиля (ЦАХАЛ) заявила о ликвидации командира иранского полувоенного ополчения «Басидж» Голамреза Сулеймани. Об этом сообщила пресс-служба ЦАХАЛ в Telegram-канале.,https://www.kommersant.ru/doc/8513959,2026-03-17 09:32:39,Мир,parsed_rss:kommersant
В центре Москвы перекрыли движение на нескольких улицах и набережных,"Движение транспорта временно остановлено на нескольких центральных улицах Москвы, сообщил столичный Дептранс. Причины перекрытий в ведомстве не уточнили.","Движение транспорта временно остановлено на нескольких центральных улицах Москвы, сообщил столичный Дептранс. Причины перекрытий в ведомстве не уточнили.",https://www.kommersant.ru/doc/8513962,2026-03-17 09:31:38,Общество,parsed_rss:kommersant
Умер актер из фильма «Назад в будущее» Мэтт Кларк,"На 90-м году жизни умер актер, сыгравший бармена во франшизе «Назад в будущее», Мэтт Кларк. Об этом пишет TMZ.","На 90-м году жизни умер актер, сыгравший бармена во франшизе «Назад в будущее», Мэтт Кларк. Об этом пишет TMZ.",https://www.kommersant.ru/doc/8513897,2026-03-17 09:24:07,Культура,parsed_rss:kommersant
Белоруссия не будет конфисковывать фуры с литовской регистрацией,"Власти Белоруссии не будут конфисковывать фуры с литовской регистрацией, которые застряли на территории страны. Об этом сообщил премьер-министр Белоруссии Александр Турчин во время встречи с литовскими и польскими перевозчиками.","Власти Белоруссии не будут конфисковывать фуры с литовской регистрацией, которые застряли на территории страны. Об этом сообщил премьер-министр Белоруссии Александр Турчин во время встречи с литовскими и польскими перевозчиками.",https://www.kommersant.ru/doc/8513938,2026-03-17 09:21:29,Мир,parsed_rss:kommersant
В Брюсселе пройдут технические переговоры по вопросу вступления Молдавии в ЕС,"17 марта в Брюсселе состоятся технические переговоры представителей Молдавии и Евросоюза по трем кластерам, необходимым для вступления в сообщество. Об этом сообщил спецпосланник молдавского президента по европейским делам и стратегическому партнерству Нику Попеску.","17 марта в Брюсселе состоятся технические переговоры представителей Молдавии и Евросоюза по трем кластерам, необходимым для вступления в сообщество. Об этом сообщил спецпосланник молдавского президента по европейским делам и стратегическому партнерству Нику Попеску.",https://www.kommersant.ru/doc/8513923,2026-03-17 09:15:35,Мир,parsed_rss:kommersant
Samsung снял с продажи Galaxy Z TriFold,"Компания Samsung Electronics прекратила продажи модели Galaxy Z TriFold, первого в мире складного смартфона из трех секций. Как пишет южнокорейское агентство Yonhap со ссылкой на источники в индустрии, модель пользуется высоким спросом, однако ее производство сопряжено с высокими издержками.","Компания Samsung Electronics прекратила продажи модели Galaxy Z TriFold, первого в мире складного смартфона из трех секций. Как пишет южнокорейское агентство Yonhap со ссылкой на источники в индустрии, модель пользуется высоким спросом, однако ее производство сопряжено с высокими издержками.",https://www.kommersant.ru/doc/8513936,2026-03-17 09:14:59,Телекоммуникации,parsed_rss:kommersant
В Калининграде сняты ограничения на полеты,На воздушных трассах по направлению из/в Калининград сняты временные ограничения. Об этом сообщила пресс-служба Росавиации в Telegram-канале.,На воздушных трассах по направлению из/в Калининград сняты временные ограничения. Об этом сообщила пресс-служба Росавиации в Telegram-канале.,https://www.kommersant.ru/doc/8513933,2026-03-17 09:11:54,Бизнес,parsed_rss:kommersant
Бойцу ММА Исмаилову назначили принудительные работы за осквернение памятника,"Дорогомиловский районный суд Москвы назначил 1,5 года принудительных работ бойцу ММА Зауру Исмаилову. Его признали виновным в осквернении памятника «Ветеранам МЧС России».","Дорогомиловский районный суд Москвы назначил 1,5 года принудительных работ бойцу ММА Зауру Исмаилову. Его признали виновным в осквернении памятника «Ветеранам МЧС России».",https://www.kommersant.ru/doc/8513934,2026-03-17 09:05:00,Происшествия,parsed_rss:kommersant
В парламенте Ирана пригрозили сделать остров Харк «кладбищем захватчиков» в случае атаки,"Иран пообещал «унижение» всем, кто попытается захватить остров Харк, где сосредоточены ключевые нефтехранилища страны. Об этом заявил пресс-секретарь комитета по энергетике парламента Исламской Республики Эсмаил Хосейни.","Иран пообещал «унижение» всем, кто попытается захватить остров Харк, где сосредоточены ключевые нефтехранилища страны. Об этом заявил пресс-секретарь комитета по энергетике парламента Исламской Республики Эсмаил Хосейни.",https://www.kommersant.ru/doc/8513926,2026-03-17 09:01:35,Мир,parsed_rss:kommersant
В Москве арестовали женщину за попытку ограбить пункт выдачи,"В Москве задержали женщину, которая с оружием пыталась ограбить пункт выдачи и салон связи на Волгоградском проспекте. Возбуждено уголовное дело о разбое.","В Москве задержали женщину, которая с оружием пыталась ограбить пункт выдачи и салон связи на Волгоградском проспекте. Возбуждено уголовное дело о разбое.",https://www.kommersant.ru/doc/8513927,2026-03-17 08:56:14,Происшествия,parsed_rss:kommersant
Пользователи Telegram в России сообщили о новом сбое,Пользователи Telegram в России продолжают сообщать о сбоях в работе мессенджера. Согласно данным сервиса «Сбой.,Пользователи Telegram в России продолжают сообщать о сбоях в работе мессенджера. Согласно данным сервиса «Сбой.,https://www.kommersant.ru/doc/8513920,2026-03-17 08:46:13,Телекоммуникации,parsed_rss:kommersant
Матчи Кубка мира по хоккею 2028 года пройдут в Канаде и Чехии,"Матчи Кубка мира по хоккею 2028 года примут канадские Эдмонтон и Калгари, а также Прага. Об этом сообщает пресс-служба Национальной хоккейной лиги (НХЛ).","Матчи Кубка мира по хоккею 2028 года примут канадские Эдмонтон и Калгари, а также Прага. Об этом сообщает пресс-служба Национальной хоккейной лиги (НХЛ).",https://www.kommersant.ru/doc/8513917,2026-03-17 08:44:49,Спорт,parsed_rss:kommersant
Курс евро на Forex превысил 94 руб. впервые с января,Курс евро на валютном рынке Forex превысил 94 руб. впервые с 8 января. Это следует из данных Investing.com.,Курс евро на валютном рынке Forex превысил 94 руб. впервые с 8 января. Это следует из данных Investing.com.,https://www.kommersant.ru/doc/8513911,2026-03-17 08:42:54,Бизнес,parsed_rss:kommersant
МИД Молдавии заявил протест послу России Олегу Озерову из-за загрязнения Днестра,Посол России в Молдавии Олег Озеров был вызван в МИД республики из-за загрязнения реки Днестр нефтепродуктами после аварии на гидроэлектростанции в районе Новоднестровска на Украине. Об этом сообщают местные СМИ и агентство Reuters.,Посол России в Молдавии Олег Озеров был вызван в МИД республики из-за загрязнения реки Днестр нефтепродуктами после аварии на гидроэлектростанции в районе Новоднестровска на Украине. Об этом сообщают местные СМИ и агентство Reuters.,https://www.kommersant.ru/doc/8513896,2026-03-17 08:41:47,Мир,parsed_rss:kommersant
"Задержана соучастница футболиста, обвиняемого в ограблении и убийстве на северо-западе Москвы","Силовики задержали соучастницу футболиста «Урала-2» Даниила Секача, которого обвиняют в убийстве 48-летней женщины на северо-западе Москвы. Ею оказалась 22-летняя москвичка.","Силовики задержали соучастницу футболиста «Урала-2» Даниила Секача, которого обвиняют в убийстве 48-летней женщины на северо-западе Москвы. Ею оказалась 22-летняя москвичка.",https://www.kommersant.ru/doc/8513901,2026-03-17 08:37:58,Происшествия,parsed_rss:kommersant
Житель Крыма выстрелил в четверых полицейских и подорвал самодельную бомбу,В Джанкойском районе Крыма местный житель ранил из ружья четырех сотрудников полиции и поджег собственный дом. Об этом сообщили в пресс-службе Главного следственного управления по Республике Крым и городу Севастополю.,В Джанкойском районе Крыма местный житель ранил из ружья четырех сотрудников полиции и поджег собственный дом. Об этом сообщили в пресс-службе Главного следственного управления по Республике Крым и городу Севастополю.,https://www.kommersant.ru/doc/8513906,2026-03-17 08:34:37,Происшествия,parsed_rss:kommersant
Число погибших при ударе Пакистана по Афганистану превысило 400 человек,Число погибших после авиаудара Пакистана по столице Афганистана Кабулу увеличилось до 408. Об этом сообщило агентство Reuters со ссылкой на афганское МВД.,Число погибших после авиаудара Пакистана по столице Афганистана Кабулу увеличилось до 408. Об этом сообщило агентство Reuters со ссылкой на афганское МВД.,https://www.kommersant.ru/doc/8513892,2026-03-17 08:33:10,Мир,parsed_rss:kommersant
Обвиняемого в убийстве футболиста Секача заподозрили в насилии над подростком,"Футболиста клуба «Урал-2» Даниила Секача, арестованного по делу об убийстве женщины на северо-западе Москвы, подозревают в сексуализированном насилии в отношении несовершеннолетней дочери погибшей. Об этом сообщили в столичном ГСУ СКР.","Футболиста клуба «Урал-2» Даниила Секача, арестованного по делу об убийстве женщины на северо-западе Москвы, подозревают в сексуализированном насилии в отношении несовершеннолетней дочери погибшей. Об этом сообщили в столичном ГСУ СКР.",https://www.kommersant.ru/doc/8513895,2026-03-17 08:26:37,Происшествия,parsed_rss:kommersant
В Москве арестованы счета еще одной компании ритейлера Ralf Ringer по иску ФНС,"Арбитражный суд Москвы по иску Федеральной налоговой службы (ФНС) арестовал 1,74 млрд руб. на счетах ООО «Ральф Рингер Продакшн», связанной с обувным ритейлером Ralf Ringer. Решение принято еще 10 февраля, а на следующий день выдан соответствующий исполнительный лист, пишут «Ведомости» со ссылкой на картотеку суда.","Арбитражный суд Москвы по иску Федеральной налоговой службы (ФНС) арестовал 1,74 млрд руб. на счетах ООО «Ральф Рингер Продакшн», связанной с обувным ритейлером Ralf Ringer. Решение принято еще 10 февраля, а на следующий день выдан соответствующий исполнительный лист, пишут «Ведомости» со ссылкой на картотеку суда.",https://www.kommersant.ru/doc/8513864,2026-03-17 08:11:52,Бизнес,parsed_rss:kommersant
ФСБ отчиталась о предотвращении хищения 30 млрд рублей у предприятий ОПК за год,"В 2025 году сотрудники ФСБ предотвратили хищения средств предприятий оборонно-промышленного комплекса на общую сумму 30 млрд руб. Были возбуждены более 700 уголовных дел, осуждены более 200 человек, сообщили в Центре общественных связей ФСБ.","В 2025 году сотрудники ФСБ предотвратили хищения средств предприятий оборонно-промышленного комплекса на общую сумму 30 млрд руб. Были возбуждены более 700 уголовных дел, осуждены более 200 человек, сообщили в Центре общественных связей ФСБ.",https://www.kommersant.ru/doc/8513885,2026-03-17 08:10:06,Происшествия,parsed_rss:kommersant
Евгений Малкин признан первой звездой дня в НХЛ,Российский нападающий «Питсбург Пингвинс» Евгений Малкин стал первой звездой игрового дня в Национальной хоккейной лиге (НХЛ). В гостевом матче против «Колорадо Эвеланш» он забил два гола и отличился результативной передачей.,Российский нападающий «Питсбург Пингвинс» Евгений Малкин стал первой звездой игрового дня в Национальной хоккейной лиге (НХЛ). В гостевом матче против «Колорадо Эвеланш» он забил два гола и отличился результативной передачей.,https://www.kommersant.ru/doc/8513883,2026-03-17 08:08:39,Спорт,parsed_rss:kommersant
Автора книги о переживании горя утраты признали виновной в убийстве мужа,"Суд штата Юта признал 35-летнюю Кури Ричинс виновной в убийстве мужа. Как установило следствие, женщина, написавшая после его смерти книгу для детей о переживании утраты близкого человека, отравила супруга большой дозой фентанила.","Суд штата Юта признал 35-летнюю Кури Ричинс виновной в убийстве мужа. Как установило следствие, женщина, написавшая после его смерти книгу для детей о переживании утраты близкого человека, отравила супруга большой дозой фентанила.",https://www.kommersant.ru/doc/8513861,2026-03-17 08:01:50,Мир,parsed_rss:kommersant
Apple продлила на 10 лет действие шести товарных знаков в России,"Американская компания Apple продлила срок действия исключительного права на шесть товарных знаков до 2036 года, пишет «РИА Новости» со ссылкой на данные Роспатента. Среди товарных знаков -- Music Memos, AirTunes, Made for Apple Watch, Siri, iPad Smart Keyboard и логотип компании (изображение надкусанного яблока).","Американская компания Apple продлила срок действия исключительного права на шесть товарных знаков до 2036 года, пишет «РИА Новости» со ссылкой на данные Роспатента. Среди товарных знаков -- Music Memos, AirTunes, Made for Apple Watch, Siri, iPad Smart Keyboard и логотип компании (изображение надкусанного яблока).",https://www.kommersant.ru/doc/8513873,2026-03-17 08:00:54,Бизнес,parsed_rss:kommersant
Глава МИД Турции Фидан: Иран открыт для закулисных дипломатических контактов,"Министр иностранных дел Турции Хакан Фидан считает, что США и Иран пока не готовы к возобновлению переговоров. Однако Иран открыт для контактов по закулисным каналам, заявил он в беседе с Associated Press.","Министр иностранных дел Турции Хакан Фидан считает, что США и Иран пока не готовы к возобновлению переговоров. Однако Иран открыт для контактов по закулисным каналам, заявил он в беседе с Associated Press.",https://www.kommersant.ru/doc/8513859,2026-03-17 07:49:30,Мир,parsed_rss:kommersant
Трамп счел затраты на содержание Кубы небольшими из-за ее географического положения,"Президент США Дональд Трамп заявил, что считает для себя «большой честью» установить контроль над Кубой. По его словам, он пока не решил, «захватить» остров или «освободить».","Президент США Дональд Трамп заявил, что считает для себя «большой честью» установить контроль над Кубой. По его словам, он пока не решил, «захватить» остров или «освободить».",https://www.kommersant.ru/doc/8513852,2026-03-17 07:45:53,Мир,parsed_rss:kommersant
В Иране началась новая волна арестов несогласных,"Иранские власти возобновили массовые аресты граждан, заподозренных в нелояльности режиму. Об этом сообщает The Wall Street Journal (WSJ) со ссылкой на источники в Иране и на группы активистов за его пределами.","Иранские власти возобновили массовые аресты граждан, заподозренных в нелояльности режиму. Об этом сообщает The Wall Street Journal (WSJ) со ссылкой на источники в Иране и на группы активистов за его пределами.",https://www.kommersant.ru/doc/8513828,2026-03-17 07:40:59,Мир,parsed_rss:kommersant
В Звенигороде повторно проверили реку в поисках пропавшей девочки,Сотрудники МЧС России проводят повторные проверки участков на Москве-реке в Звенигороде в поисках пропавшей 7 марта девочки. Об этом сообщили в пресс-службе ведомства.,Сотрудники МЧС России проводят повторные проверки участков на Москве-реке в Звенигороде в поисках пропавшей 7 марта девочки. Об этом сообщили в пресс-службе ведомства.,https://www.kommersant.ru/doc/8513853,2026-03-17 07:40:07,Происшествия,parsed_rss:kommersant
Житель Славянска-на-Кубани ранен при налете БПЛА,"В результате атаки беспилотников на объекты в Славянске-на-Кубани Краснодарского края травму получил местный житель, его госпитализировали, сообщает оперативный штаб региона. Фрагменты БПЛА обнаружены в городе по 16 адресам.","В результате атаки беспилотников на объекты в Славянске-на-Кубани Краснодарского края травму получил местный житель, его госпитализировали, сообщает оперативный штаб региона. Фрагменты БПЛА обнаружены в городе по 16 адресам.",https://www.kommersant.ru/doc/8513857,2026-03-17 07:39:03,Происшествия,parsed_rss:kommersant
Самосвал раздавил УАЗ с людьми в карьере «Лебединского ГОКа»,"В Белгородской области прокуратура проверяет обстоятельства гибели людей в карьере Лебединского горно-обогатительного комбината. По предварительным данным, «большегрузный самосвал, перевозивший горную массу, совершил наезд на автомобиль УАЗ», рассказали в прокуратуре.","В Белгородской области прокуратура проверяет обстоятельства гибели людей в карьере Лебединского горно-обогатительного комбината. По предварительным данным, «большегрузный самосвал, перевозивший горную массу, совершил наезд на автомобиль УАЗ», рассказали в прокуратуре.",https://www.kommersant.ru/doc/8513851,2026-03-17 07:32:54,Происшествия,parsed_rss:kommersant
SNN: иранские ракеты сбиты вблизи офиса Нетаньяху,"Иран ударил ракетами по нескольким целям в Иерусалиме. Их удалось сбить в нескольких метрах от офиса премьер-министра Израиля Биньямина Нетаньяху, сообщил иранский телеканал SNN.","Иран ударил ракетами по нескольким целям в Иерусалиме. Их удалось сбить в нескольких метрах от офиса премьер-министра Израиля Биньямина Нетаньяху, сообщил иранский телеканал SNN.",https://www.kommersant.ru/doc/8513840,2026-03-17 07:30:37,Мир,parsed_rss:kommersant
После ракетного обстрела Брянска в больницах остаются более 20 человек,"После ракетного удара ВСУ по Брянску в региональных, московских и федеральных больницах остаются 24 человека. Об этом сообщил журналистам помощник министра здравоохранения России Алексей Кузнецов.","После ракетного удара ВСУ по Брянску в региональных, московских и федеральных больницах остаются 24 человека. Об этом сообщил журналистам помощник министра здравоохранения России Алексей Кузнецов.",https://www.kommersant.ru/doc/8513834,2026-03-17 07:23:10,Происшествия,parsed_rss:kommersant
NYT: пожар на авианосце USS Gerald R. Ford тушили более 30 часов,"Пожар на борту американского авианосца USS Gerald R. Ford не удавалось ликвидировать более 30 часов, сообщили The New York Times моряки и военные чиновники на условиях анонимности.","Пожар на борту американского авианосца USS Gerald R. Ford не удавалось ликвидировать более 30 часов, сообщили The New York Times моряки и военные чиновники на условиях анонимности.",https://www.kommersant.ru/doc/8513822,2026-03-17 07:18:12,Мир,parsed_rss:kommersant
Правительство сообщило о сокращении числа проверок бизнеса в 2025 году на 7%,"Количество проверок бизнеса в 2025 году сократилось до 273 тыс., это на 20 тыс., или 7% меньше, чем годом ранее. Об этом сообщил глава аппарата правительства, вице-премьер Дмитрий Григоренко на совещании о ходе «постоянного улучшения» контрольно-надзорной деятельности (КНД).","Количество проверок бизнеса в 2025 году сократилось до 273 тыс., это на 20 тыс., или 7% меньше, чем годом ранее. Об этом сообщил глава аппарата правительства, вице-премьер Дмитрий Григоренко на совещании о ходе «постоянного улучшения» контрольно-надзорной деятельности (КНД).",https://www.kommersant.ru/doc/8513819,2026-03-17 07:07:32,Экономика,parsed_rss:kommersant
Двух бизнесменов в Москве арестовали за хищение 460 млн рублей у предприятий ОПК,"В Москве арестовали руководителей двух коммерческих организаций, которых подозревают в хищении более 460 млн руб. у предприятий оборонно-промышленного комплекса (ОПК). Об этом сообщили в Центре общественных связей (ЦОС) ФСБ.","В Москве арестовали руководителей двух коммерческих организаций, которых подозревают в хищении более 460 млн руб. у предприятий оборонно-промышленного комплекса (ОПК). Об этом сообщили в Центре общественных связей (ЦОС) ФСБ.",https://www.kommersant.ru/doc/8513812,2026-03-17 06:53:51,Происшествия,parsed_rss:kommersant
Ракету «Союз» установили для первого старта на Байконуре после ремонта,"Ракету «Союз-2.1а» с грузовым кораблем «Прогресс МС-33» установили на стартовом комплексе Байконура, сообщила пресс-служба «Роскосмоса». Первый после ремонта пуск запланирован на 22 марта.","Ракету «Союз-2.1а» с грузовым кораблем «Прогресс МС-33» установили на стартовом комплексе Байконура, сообщила пресс-служба «Роскосмоса». Первый после ремонта пуск запланирован на 22 марта.",https://www.kommersant.ru/doc/8513782,2026-03-17 06:34:32,Политика,parsed_rss:kommersant
Заммэра Москвы напомнил о возможности оплатить парковку через SMS,"Москвичи могут оплатить парковку до конца дня, если не удалось сделать это сразу через мобильное приложение. Об этом в интервью «Вестям» сообщил заммэра столицы Максим Ликсутов.","Москвичи могут оплатить парковку до конца дня, если не удалось сделать это сразу через мобильное приложение. Об этом в интервью «Вестям» сообщил заммэра столицы Максим Ликсутов.",https://www.kommersant.ru/doc/8513780,2026-03-17 06:31:29,Телекоммуникации,parsed_rss:kommersant
Москвичам посоветовали отложить смену шин до апреля,"Синоптики рекомендовали не спешить с заменой зимних шин на летние в Москве. Ночные температуры сохранятся в диапазоне 0…-5 °C как минимум до конца недели, поэтому оптимальный срок для замены резины — не ранее первой декады апреля.","Синоптики рекомендовали не спешить с заменой зимних шин на летние в Москве. Ночные температуры сохранятся в диапазоне 0…-5 °C как минимум до конца недели, поэтому оптимальный срок для замены резины — не ранее первой декады апреля.",https://www.kommersant.ru/doc/8513772,2026-03-17 06:11:36,Общество,parsed_rss:kommersant
В результате трех терактов в Нигерии погибли и пострадали более 130 человек,"По меньшей мере 23 человека погибли и 108 получили ранения в результате терактов в городе Майдугури, столице северо-восточного штата Борно в Нигерии. Предположительно, взрывы были устроены смертниками.","По меньшей мере 23 человека погибли и 108 получили ранения в результате терактов в городе Майдугури, столице северо-восточного штата Борно в Нигерии. Предположительно, взрывы были устроены смертниками.",https://www.kommersant.ru/doc/8513771,2026-03-17 06:10:13,Мир,parsed_rss:kommersant
За утро над Ленобластью сбили девять БПЛА,"Утром 17 марта над территорией Ленинградской области сбили девять беспилотников, сообщил в Telegram-канале губернатор Александр Дрозденко. Средства ПВО работали с 5:00 мск до 8:00 мск.","Утром 17 марта над территорией Ленинградской области сбили девять беспилотников, сообщил в Telegram-канале губернатор Александр Дрозденко. Средства ПВО работали с 5:00 мск до 8:00 мск.",https://www.kommersant.ru/doc/8513777,2026-03-17 06:03:13,Происшествия,parsed_rss:kommersant
В Абу-Даби человек погиб при падении обломков ракеты,"В Абу-Даби в результате падения обломков перехваченной ракеты погиб гражданин Пакистана, сообщило во вторник правительственное информационное бюро. Инцидент произошел в районе Бани Яс города Абу-Даби «после перехвата баллистической ракеты средствами ПВО», указано в сообщении.","В Абу-Даби в результате падения обломков перехваченной ракеты погиб гражданин Пакистана, сообщило во вторник правительственное информационное бюро. Инцидент произошел в районе Бани Яс города Абу-Даби «после перехвата баллистической ракеты средствами ПВО», указано в сообщении.",https://www.kommersant.ru/doc/8513768,2026-03-17 05:53:40,Мир,parsed_rss:kommersant
В Тбилиси госпитализировали 93-летнего патриарха Грузии,"Католикос-патриарх всея Грузии Илия II госпитализирован в Кавказский центр медицины в Тбилиси. Об этом сообщила Патриархия Грузии в Facebook (принадлежит Meta, которая признана экстремистской и запрещена в РФ).","Католикос-патриарх всея Грузии Илия II госпитализирован в Кавказский центр медицины в Тбилиси. Об этом сообщила Патриархия Грузии в Facebook (принадлежит Meta, которая признана экстремистской и запрещена в РФ).",https://www.kommersant.ru/doc/8513762,2026-03-17 05:47:46,Мир,parsed_rss:kommersant
АТОР: туристы не будут отдыхать в России вместо Ближнего Востока,"Туроператоры не ожидают, что турпоток из стран Ближнего Востока перераспределится на российские курорты. Об этом ТАСС сообщил вице-президент Ассоциации туроператоров России Сергей Ромашкин.","Туроператоры не ожидают, что турпоток из стран Ближнего Востока перераспределится на российские курорты. Об этом ТАСС сообщил вице-президент Ассоциации туроператоров России Сергей Ромашкин.",https://www.kommersant.ru/doc/8513756,2026-03-17 05:37:03,Бизнес,parsed_rss:kommersant
ЦИК Казахстана признал референдум по новой конституции состоявшимся,"Новую редакцию конституции Казахстана на референдуме 15 марта поддержали 87,15% проголосовавших граждан -- 7 млн 954 тыс. 667 человек.","Новую редакцию конституции Казахстана на референдуме 15 марта поддержали 87,15% проголосовавших граждан -- 7 млн 954 тыс. 667 человек.",https://www.kommersant.ru/doc/8513761,2026-03-17 05:35:33,Мир,parsed_rss:kommersant
В России возникли перебои с поставками жизненно важного препарата «Зифлукорт»,"В середине марта пациенты, нуждающиеся в гормональном препарате «Зифлукорт», столкнулись с невозможностью его приобрести в аптеках. Лекарство исчезло из наличия в крупнейших сетях, включая «Риглу», «36,6», «Апрель» и «Планету здоровья».","В середине марта пациенты, нуждающиеся в гормональном препарате «Зифлукорт», столкнулись с невозможностью его приобрести в аптеках. Лекарство исчезло из наличия в крупнейших сетях, включая «Риглу», «36,6», «Апрель» и «Планету здоровья».",https://www.kommersant.ru/doc/8513595,2026-03-17 05:20:05,Бизнес,parsed_rss:kommersant
